Index Nabijacky;Index Udalosti;Cas Zaciatku;Cas Konca;CasTrvania;Miesto;Rychlost nabijania
10;48;665;678;13;28;0.83
10;49;678;685;7;28;0.83
10;50;685;698;13;28;0.83
10;51;698;705;7;28;0.83
10;52;705;718;13;28;0.83
10;53;718;725;7;28;0.83
10;54;725;738;13;28;0.83
10;55;738;745;7;28;0.83
10;56;745;758;13;28;0.83
10;57;758;765;7;28;0.83
10;58;765;778;13;28;0.83
10;59;778;785;7;28;0.83
10;60;785;795;10;28;0.83
10;61;795;798;3;28;0.83
10;62;798;805;7;28;0.83
10;63;805;815;10;28;0.83
10;64;815;818;3;28;0.83
10;65;818;825;7;28;0.83
10;66;825;835;10;28;0.83
10;67;835;838;3;28;0.83
10;68;838;845;7;28;0.83
10;69;845;848;3;28;0.83
10;70;848;855;7;28;0.83
10;71;855;858;3;28;0.83
10;72;858;865;7;28;0.83
10;73;865;868;3;28;0.83
10;74;868;875;7;28;0.83
10;75;875;878;3;28;0.83
10;76;878;885;7;28;0.83
10;77;885;888;3;28;0.83
10;78;888;895;7;28;0.83
10;79;895;898;3;28;0.83
10;80;898;905;7;28;0.83
10;81;905;908;3;28;0.83
10;82;908;915;7;28;0.83
10;83;915;918;3;28;0.83
10;84;918;925;7;28;0.83
10;85;925;928;3;28;0.83
10;86;928;935;7;28;0.83
10;87;935;938;3;28;0.83
10;88;938;945;7;28;0.83
10;89;945;948;3;28;0.83
10;90;948;955;7;28;0.83
10;91;955;958;3;28;0.83
10;92;958;965;7;28;0.83
10;93;965;968;3;28;0.83
10;94;968;975;7;28;0.83
10;95;975;978;3;28;0.83
10;96;978;985;7;28;0.83
10;97;985;988;3;28;0.83
10;98;988;995;7;28;0.83
10;99;995;998;3;28;0.83
10;100;998;1005;7;28;0.83
10;101;1005;1008;3;28;0.83
10;102;1008;1015;7;28;0.83
10;103;1015;1023;8;28;0.83
10;104;1023;1030;7;28;0.83
10;105;1030;1038;8;28;0.83
10;106;1038;1045;7;28;0.83
10;107;1045;1053;8;28;0.83
10;108;1053;1060;7;28;0.83
10;109;1060;1068;8;28;0.83
10;110;1068;1075;7;28;0.83
10;111;1075;1083;8;28;0.83
10;112;1083;1090;7;28;0.83
10;113;1090;1098;8;28;0.83
10;114;1098;1105;7;28;0.83
10;115;1105;1113;8;28;0.83
10;116;1113;1117;4;28;0.83
10;117;1117;1125;8;28;0.83
10;118;1125;1132;7;28;0.83
10;119;1132;1140;8;28;0.83
10;120;1140;1147;7;28;0.83
10;121;1147;1155;8;28;0.83
10;122;1155;1162;7;28;0.83
10;123;1162;1175;13;28;0.83
10;124;1175;1182;7;28;0.83
10;125;1182;1195;13;28;0.83
10;126;1195;1202;7;28;0.83
10;127;1202;1215;13;28;0.83
10;128;1215;1227;12;28;0.83
10;129;1227;1235;8;28;0.83
10;130;1235;1252;17;28;0.83
10;131;1252;1260;8;28;0.83
10;132;1260;1277;17;28;0.83
10;133;1277;1285;8;28;0.83
10;134;1285;1302;17;28;0.83
10;135;1302;1310;8;28;0.83
10;136;1310;1322;12;28;0.83
10;137;1322;1335;13;28;0.83
10;138;1335;1342;7;28;0.83
10;139;1342;1363;21;28;0.83
10;140;1363;1380;17;28;0.83
10;141;1380;1395;15;28;0.83
10;142;1395;1410;15;28;0.83
10;143;1410;1425;15;28;0.83
10;144;1425;1440;15;28;0.83
10;145;1440;1455;15;28;0.83
10;146;1455;1470;15;28;0.83
10;147;1470;1485;15;28;0.83
10;148;1485;1500;15;28;0.83
10;149;1500;1515;15;28;0.83
10;150;1515;1530;15;28;0.83
10;151;1530;1545;15;28;0.83
10;152;1545;1560;15;28;0.83
10;153;1560;1575;15;28;0.83
10;154;1575;1590;15;28;0.83
10;155;1590;1605;15;28;0.83
10;156;1605;1620;15;28;0.83
10;157;1620;1635;15;28;0.83
10;158;1635;1650;15;28;0.83
10;159;1650;1665;15;28;0.83
10;160;1665;1680;15;28;0.83
