Index;ID;Spoj;Linka;ZastavkaStart;ZastavkaFinish;CasStart;CasFinish;Trvanie;Vzdialenost;Spotreba
944;"132";"158";"4";92;93;1197;1233;36;12.358;18.5
945;"327";"849";"6";49;119;1200;1226;26;7.738;11.6
946;"872";"52";"27";115;25;1200;1218;18;7.885;11.8
947;"204";"311";"5";77;92;1205;1229;24;7.371;11.1
948;"959";"180";"29";42;14;1205;1212;7;1.734;2.6
949;"570";"436";"21";4;43;1207;1225;18;7.009;10.5
950;"223";"391";"5";92;77;1210;1233;23;7.504;11.3
951;"316";"653";"6";93;49;1210;1241;31;9.521;14.3
952;"74";"564";"3";77;77;1212;1246;34;10.579;15.9
953;"450";"150";"14";93;92;1212;1249;37;11.993;18.0
954;"960";"182";"29";14;42;1213;1221;8;3.163;4.7
955;"133";"160";"4";92;93;1222;1258;36;12.358;18.5
956;"678";"426";"22";160;11;1223;1248;25;11.288;16.9
957;"287";"190";"6";49;119;1225;1251;26;7.738;11.6
958;"765";"242";"24";87;82;1225;1252;27;10.53;15.8
959;"772";"268";"24";87;82;1225;1252;27;10.53;15.8
960;"961";"186";"29";42;159;1231;1254;23;11.047;16.6
961;"999";"24";"31";25;66;1234;1246;12;6.472;9.7
962;"385";"212";"7";49;96;1235;1266;31;11.216;16.8
963;"571";"438";"21";43;1;1236;1255;19;7.961;11.9
964;"873";"57";"27";25;115;1236;1253;17;7.217;10.8
965;"35";"437";"3";77;77;1237;1271;34;10.579;15.9
966;"442";"128";"14";93;92;1237;1274;37;11.993;18.0
967;"703";"25";"24";25;87;1238;1259;21;7.341;11.0
968;"779";"323";"24";25;87;1238;1259;21;7.341;11.0
969;"328";"851";"6";119;49;1241;1266;25;7.46;11.2
970;"205";"313";"5";92;77;1245;1268;23;7.504;11.3
971;"224";"393";"5";77;92;1245;1269;24;7.371;11.1
972;"649";"168";"22";42;160;1246;1261;15;6.139;9.2
973;"136";"175";"4";92;93;1247;1283;36;12.358;18.5
974;"317";"655";"6";49;93;1250;1282;32;9.623;14.4
975;"679";"428";"22";11;42;1250;1261;11;4.499;6.7
976;"982";"77";"30";42;99;1253;1263;10;4.159;6.2
977;"962";"188";"29";159;42;1259;1279;20;10.305;15.5
978;"705";"27";"24";87;42;1260;1280;20;6.717;10.1
979;"780";"325";"24";87;42;1260;1280;20;6.717;10.1
980;"874";"59";"27";115;25;1260;1278;18;7.885;11.8
981;"75";"567";"3";77;77;1262;1296;34;10.579;15.9
982;"448";"142";"14";93;92;1262;1299;37;11.993;18.0
983;"650";"170";"22";160;11;1263;1288;25;11.288;16.9
984;"572";"440";"21";1;43;1265;1285;20;7.881;11.8
985;"386";"214";"7";96;49;1267;1299;32;11.152;16.7
986;"983";"80";"30";99;42;1267;1278;11;3.872;5.8
987;"288";"192";"6";119;49;1268;1293;25;7.46;11.2
988;"766";"244";"24";82;42;1271;1280;9;2.976;4.5
989;"773";"270";"24";82;42;1271;1280;9;2.976;4.5
990;"137";"177";"4";92;93;1272;1308;36;12.358;18.5
991;"329";"853";"6";49;93;1275;1307;32;9.623;14.4
992;"225";"395";"5";92;77;1280;1303;23;7.504;11.3
993;"1000";"26";"31";66;112;1281;1300;19;9.546;14.3
994;"453";"158";"14";93;92;1282;1319;37;11.993;18.0
995;"206";"315";"5";77;92;1285;1309;24;7.371;11.1
996;"875";"64";"27";25;115;1286;1303;17;7.217;10.8
997;"651";"172";"22";11;160;1289;1315;26;11.48;17.2
998;"318";"657";"6";93;49;1290;1321;31;9.521;14.3
999;"767";"246";"24";42;87;1290;1309;19;6.599;9.9
1000;"774";"272";"24";42;87;1290;1309;19;6.599;9.9
1001;"36";"440";"3";77;77;1292;1326;34;10.579;15.9
1002;"801";"684";"24";42;82;1295;1304;9;3.226;4.8
1003;"803";"688";"24";42;82;1295;1304;9;3.226;4.8
1004;"573";"442";"21";43;1;1296;1315;19;7.961;11.9
1005;"134";"162";"4";92;93;1297;1333;36;12.358;18.5
1006;"289";"194";"6";49;93;1300;1332;32;9.623;14.4
1007;"1001";"28";"31";112;66;1301;1320;19;10.69;16.0
1008;"451";"152";"14";93;92;1302;1339;37;11.993;18.0
1009;"827";"165";"26";42;58;1303;1315;12;4.999;7.5
1010;"876";"66";"27";115;49;1305;1331;26;11.856;17.8
1011;"541";"162";"21";25;45;1307;1316;9;3.588;5.4
1012;"226";"397";"5";77;92;1320;1344;24;7.371;11.1
1013;"330";"855";"6";93;49;1320;1351;31;9.521;14.3
1014;"768";"248";"24";87;25;1320;1342;22;7.303;11.0
1015;"775";"274";"24";87;25;1320;1342;22;7.303;11.0
1016;"802";"686";"24";82;42;1320;1330;10;2.976;4.5
1017;"804";"690";"24";82;42;1320;1330;10;2.976;4.5
1018;"1002";"30";"31";66;25;1321;1335;14;6.708;10.1
1019;"207";"317";"5";92;77;1323;1346;23;7.504;11.3
1020;"319";"659";"6";49;42;1323;1340;17;5.103;7.7
1021;"462";"379";"14";93;92;1323;1360;37;11.993;18.0
1022;"143";"271";"4";92;93;1325;1361;36;12.358;18.5
1023;"542";"164";"21";45;4;1325;1354;29;7.519;11.3
1024;"574";"444";"21";1;43;1326;1351;25;7.881;11.8
1025;"828";"167";"26";58;42;1326;1342;16;4.682;7.0
1026;"37";"443";"3";77;77;1327;1361;34;10.579;15.9
1027;"652";"174";"22";160;11;1327;1352;25;11.288;16.9
1028;"680";"554";"22";42;17;1332;1336;4;0.622;0.9
1029;"877";"68";"27";49;115;1332;1367;35;12.888;19.3
1030;"135";"165";"4";92;93;1342;1378;36;12.358;18.5
1031;"1003";"34";"31";25;66;1344;1356;12;6.472;9.7
1032;"290";"196";"6";93;49;1345;1376;31;9.521;14.3
1033;"681";"559";"22";17;160;1347;1366;19;8.041;12.1
1034;"769";"252";"24";25;87;1348;1369;21;7.341;11.0
1035;"776";"278";"24";25;87;1348;1369;21;7.341;11.0
1036;"931";"91";"29";42;159;1351;1374;23;11.047;16.6
1037;"575";"446";"21";43;25;1352;1360;8;2.953;4.4
1038;"653";"176";"22";11;42;1353;1363;10;1.577;2.4
1039;"978";"57";"30";42;99;1353;1363;10;4.159;6.2
1040;"543";"166";"21";4;25;1355;1363;8;3.253;4.9
1041;"1004";"36";"31";66;31;1357;1363;6;0.0;0.0
1042;"979";"60";"30";99;42;1365;1376;11;3.872;5.8
1043;"682";"561";"22";160;42;1367;1377;10;1.915;2.9
1044;"878";"70";"27";115;25;1368;1383;15;6.106;9.2
1045;"777";"280";"24";87;28;1370;1385;15;4.582;6.9
1046;"932";"93";"29";159;42;1375;1392;17;1.835;2.8
1047;"0";"1000";"0";28;28;1680;1680;0;0.0;0.0
